account_id,customer_id,account_type,open_date,country,status
ACC0001413,CUST000438,Savings,2024-07-13,IN,Active
ACC0001414,CUST000836,Savings,2025-05-11,SA,Active
ACC0001415,CUST000114,Savings,2025-12-10,CN,Active
ACC0001416,CUST000767,Business,2024-05-10,US,Active
ACC0001417,CUST000648,Business,2024-01-25,NL,Active
ACC0001418,CUST000972,Business,2023-12-21,DE,Active
ACC0001419,CUST001972,Savings,2024-11-30,GB,Active
ACC0001420,CUST000743,Savings,2023-12-09,FR,Active
ACC0001421,CUST001682,Savings,2026-01-31,PK,Active
ACC0001422,CUST001321,Business,2025-10-07,PK,Active
ACC0001423,CUST001723,Business,2026-02-28,PK,Active
ACC0001424,CUST001414,Business,2026-05-22,DE,Active
ACC0001425,CUST000518,Business,2024-10-10,NL,Active
ACC0001426,CUST000633,Business,2024-11-15,FR,Active
ACC0001427,CUST001849,Business,2023-12-05,US,Active
ACC0001428,CUST001095,Checking,2025-02-09,IN,Active
ACC0001429,CUST000795,Checking,2025-04-04,NL,Active
ACC0001430,CUST001899,Savings,2025-07-01,AE,Active
ACC0001431,CUST000184,Checking,2026-06-02,AE,Frozen
ACC0001432,CUST000430,Checking,2024-07-05,IN,Active
ACC0001433,CUST001293,Savings,2025-09-14,NL,Active
ACC0001434,CUST001616,Checking,2024-03-24,AE,Active
ACC0001435,CUST900010,Checking,2024-05-04,IN,Active
ACC0001436,CUST000964,Business,2024-06-07,NL,Active
ACC0001437,CUST001897,Savings,2023-10-24,NL,Active
ACC0001438,CUST001795,Checking,2025-03-14,GB,Closed
ACC0001439,CUST001430,Savings,2026-02-12,CN,Closed
ACC0001440,CUST000135,Savings,2025-06-30,NL,Active
ACC0001441,CUST001233,Business,2025-09-18,CN,Active
ACC0001442,CUST001510,Savings,2024-03-03,IN,Active
ACC0001443,CUST001423,Checking,2023-10-19,PK,Frozen
ACC0001444,CUST001313,Business,2026-05-28,GB,Frozen
ACC0001445,CUST001290,Savings,2023-09-30,GB,Active
ACC0001446,CUST000006,Savings,2023-08-10,DE,Active
ACC0001447,CUST001286,Savings,2024-03-14,FR,Active
ACC0001448,CUST001179,Checking,2025-12-16,US,Active
ACC0001449,CUST000323,Checking,2024-02-13,CN,Active
ACC0001450,CUST001461,Business,2023-11-16,GB,Active
ACC0001451,CUST001734,Business,2024-03-06,NL,Active
ACC0001452,CUST001623,Savings,2025-04-17,IN,Active
ACC0001453,CUST000979,Business,2025-02-09,GB,Active
ACC0001454,CUST000533,Checking,2026-01-28,SA,Closed
ACC0001455,CUST001693,Savings,2025-10-15,AE,Active
ACC0001456,CUST000406,Checking,2024-06-24,NL,Active
ACC0001457,CUST000752,Checking,2024-11-22,NL,Active
ACC0001458,CUST001794,Savings,2024-01-08,SA,Active
ACC0001459,CUST000459,Checking,2025-01-15,PK,Active
ACC0001460,CUST001890,Business,2026-03-28,SA,Active
ACC0001461,CUST001283,Checking,2024-03-17,US,Active
ACC0001462,CUST001995,Savings,2024-08-18,DE,Active
ACC0001463,CUST000536,Business,2026-06-01,GB,Active
ACC0001464,CUST000101,Savings,2026-02-07,SA,Active
ACC0001465,CUST000878,Business,2025-01-25,AE,Active
ACC0001466,CUST000305,Checking,2025-11-05,FR,Active
ACC0001467,CUST000348,Business,2024-02-13,US,Active
ACC0001468,CUST000028,Business,2024-05-19,CN,Active
ACC0001469,CUST000891,Savings,2024-01-19,IN,Active
ACC0001470,CUST000242,Checking,2024-06-19,DE,Active
ACC0001471,CUST000390,Savings,2026-02-09,AE,Active
ACC0001472,CUST001528,Savings,2025-06-18,NL,Active
ACC0001473,CUST000266,Savings,2024-01-01,DE,Active
ACC0001474,CUST001228,Checking,2026-02-16,AE,Active
ACC0001475,CUST001488,Business,2025-09-29,DE,Active
ACC0001476,CUST000856,Checking,2024-04-09,NL,Closed
ACC0001477,CUST001622,Checking,2026-03-07,PK,Active
ACC0001478,CUST000594,Savings,2024-02-12,DE,Active
ACC0001479,CUST001265,Savings,2023-08-27,DE,Active
ACC0001480,CUST000757,Business,2025-07-02,IN,Active
ACC0001481,CUST000175,Checking,2024-11-21,IN,Active
ACC0001482,CUST000272,Savings,2024-05-06,NL,Active
ACC0001483,CUST001406,Checking,2026-04-11,NL,Closed
ACC0001484,CUST001450,Savings,2023-10-25,SA,Active
ACC0001485,CUST000524,Checking,2024-10-29,US,Active
ACC0001486,CUST001140,Checking,2024-01-04,PK,Active
ACC0001487,CUST000681,Checking,2025-01-13,IN,Active
ACC0001488,CUST001860,Savings,2025-01-19,SA,Active
ACC0001489,CUST001923,Business,2023-09-22,SA,Active
ACC0001490,CUST001453,Business,2024-05-13,PK,Active
ACC0001491,CUST000010,Savings,2023-11-09,CN,Active
ACC0001492,CUST001269,Savings,2025-06-18,AE,Active
ACC0001493,CUST000808,Business,2025-09-15,FR,Active
ACC0001494,CUST000270,Business,2024-10-20,PK,Active
ACC0001495,CUST001188,Checking,2024-06-05,AE,Active
ACC0001496,CUST000347,Business,2024-09-29,IN,Active
ACC0001497,CUST001905,Savings,2025-04-21,IN,Active
ACC0001498,CUST000270,Checking,2025-02-11,FR,Active
ACC0001499,CUST001454,Business,2025-01-04,NL,Active
ACC0001500,CUST000290,Savings,2024-11-01,US,Active
ACC0001501,CUST000641,Checking,2025-07-23,GB,Active
ACC0001502,CUST001022,Savings,2025-06-16,FR,Frozen
ACC0001503,CUST001896,Savings,2026-05-15,AE,Active
ACC0001504,CUST001848,Savings,2024-03-18,SA,Active
ACC0001505,CUST001698,Savings,2023-09-22,CN,Active
ACC0001506,CUST000641,Savings,2023-09-04,GB,Closed
ACC0001507,CUST000646,Business,2024-05-06,IN,Active
ACC0001508,CUST001564,Checking,2023-10-06,CN,Active
ACC0001509,CUST001747,Business,2023-11-12,IN,Active
ACC0001510,CUST000108,Checking,2024-03-25,GB,Active
ACC0001511,CUST000111,Checking,2025-05-19,GB,Active
ACC0001512,CUST000073,Savings,2025-08-29,AE,Closed
ACC0001513,CUST000334,Business,2024-09-17,IN,Active
ACC0001514,CUST000893,Checking,2023-11-12,IN,Active
ACC0001515,CUST000083,Savings,2025-09-17,FR,Closed
ACC0001516,CUST001452,Business,2026-02-19,IN,Active
ACC0001517,CUST000937,Savings,2024-05-08,US,Active
ACC0001518,CUST001732,Business,2024-03-03,GB,Active
ACC0001519,CUST000253,Savings,2025-11-11,US,Active
ACC0001520,CUST000417,Savings,2024-08-01,GB,Active
ACC0001521,CUST001709,Checking,2024-05-30,CN,Active
ACC0001522,CUST001684,Savings,2025-04-23,SA,Active
ACC0001523,CUST001824,Business,2025-09-17,SA,Active
ACC0001524,CUST000434,Business,2023-11-05,PK,Active
ACC0001525,CUST001077,Business,2025-01-14,GB,Active
ACC0001526,CUST000852,Checking,2025-08-12,DE,Closed
ACC0001527,CUST001573,Savings,2024-12-17,US,Active
ACC0001528,CUST001817,Savings,2024-06-17,PK,Closed
ACC0001529,CUST000582,Business,2026-03-20,US,Active
ACC0001530,CUST000807,Savings,2024-04-07,SA,Active
ACC0001531,CUST001902,Checking,2024-06-27,FR,Active
ACC0001532,CUST000314,Checking,2023-10-10,US,Active
ACC0001533,CUST000942,Business,2024-02-12,IN,Active
ACC0001534,CUST000929,Business,2026-03-13,AE,Active
ACC0001535,CUST001216,Business,2023-12-26,PK,Active
ACC0001536,CUST000674,Checking,2023-08-10,SA,Active
ACC0001537,CUST001947,Savings,2024-12-14,FR,Active
ACC0001538,CUST001940,Business,2024-07-18,SA,Active
ACC0001539,CUST000264,Checking,2024-02-02,PK,Active
ACC0001540,CUST001641,Business,2024-05-04,AE,Active
ACC0001541,CUST000661,Checking,2023-10-18,US,Active
ACC0001542,CUST001120,Business,2025-07-21,NL,Active
ACC0001543,CUST000189,Savings,2026-01-22,AE,Active
ACC0001544,CUST000364,Checking,2025-04-21,NL,Active
ACC0001545,CUST000182,Checking,2026-05-26,DE,Active
ACC0001546,CUST000333,Savings,2025-04-09,NL,Active
ACC0001547,CUST000583,Business,2024-12-29,GB,Active
ACC0001548,CUST000246,Savings,2024-04-16,IN,Active
ACC0001549,CUST001640,Savings,2023-11-21,AE,Active
ACC0001550,CUST001850,Business,2025-12-16,SA,Active
ACC0001551,CUST000268,Savings,2025-03-23,US,Active
ACC0001552,CUST001704,Savings,2026-06-17,CN,Active
ACC0001553,CUST000409,Savings,2026-01-03,IN,Active
ACC0001554,CUST001813,Savings,2025-02-06,IN,Active
ACC0001555,CUST000549,Business,2024-01-22,SA,Active
ACC0001556,CUST000866,Checking,2023-12-31,NL,Active
ACC0001557,CUST001660,Savings,2023-11-05,SA,Active
ACC0001558,CUST000381,Savings,2024-06-16,NL,Active
ACC0001559,CUST000190,Checking,2025-09-19,CN,Active
ACC0001560,CUST000699,Savings,2024-11-21,DE,Active
ACC0001561,CUST001326,Business,2025-09-18,GB,Active
ACC0001562,CUST001906,Savings,2026-06-17,CN,Active
ACC0001563,CUST001289,Business,2024-04-27,CN,Active
ACC0001564,CUST000171,Savings,2024-12-27,IN,Active
ACC0001565,CUST000895,Checking,2024-08-19,IN,Active
ACC0001566,CUST000615,Checking,2023-08-11,GB,Active
ACC0001567,CUST001401,Savings,2024-08-06,DE,Active
ACC0001568,CUST001071,Savings,2025-08-23,AE,Active
ACC0001569,CUST001164,Checking,2026-03-04,CN,Active
ACC0001570,CUST000156,Checking,2025-10-30,CN,Active
ACC0001571,CUST000220,Business,2026-01-26,NL,Active
ACC0001572,CUST000845,Checking,2026-03-15,IN,Active
ACC0001573,CUST001353,Business,2025-04-23,SA,Frozen
ACC0001574,CUST001664,Savings,2023-11-25,FR,Active
ACC0001575,CUST000521,Business,2025-07-28,US,Active
ACC0001576,CUST001574,Business,2025-09-11,PK,Active
ACC0001577,CUST000233,Business,2023-08-19,IN,Active
ACC0001578,CUST000367,Checking,2026-06-05,NL,Active
ACC0001579,CUST000092,Checking,2026-01-25,NL,Active
ACC0001580,CUST001795,Business,2025-06-29,AE,Active
ACC0001581,CUST000642,Business,2023-12-25,IN,Active
ACC0001582,CUST001551,Business,2025-01-08,IN,Active
ACC0001583,CUST001277,Savings,2024-04-13,FR,Active
ACC0001584,CUST001979,Checking,2025-09-24,DE,Active
ACC0001585,CUST000379,Checking,2026-05-30,SA,Active
ACC0001586,CUST000531,Business,2024-08-14,US,Active
ACC0001587,CUST000888,Business,2025-09-28,PK,Active
ACC0001588,CUST000011,Savings,2024-02-19,US,Active
ACC0001589,CUST000027,Checking,2026-05-10,IN,Active
ACC0001590,CUST000942,Business,2025-06-07,NL,Closed
ACC0001591,CUST001779,Business,2026-05-22,SA,Active
ACC0001592,CUST001486,Savings,2026-02-17,AE,Active
ACC0001593,CUST001266,Business,2025-07-20,FR,Active
ACC0001594,CUST001414,Business,2026-03-12,NL,Active
ACC0001595,CUST001647,Savings,2024-11-17,US,Active
ACC0001596,CUST000256,Checking,2026-05-14,PK,Active
ACC0001597,CUST000390,Checking,2025-02-08,PK,Active
ACC0001598,CUST001425,Checking,2024-05-05,PK,Active
ACC0001599,CUST000428,Savings,2025-07-20,GB,Active
ACC0001600,CUST001330,Checking,2026-02-28,NL,Active
ACC0001601,CUST001724,Business,2024-09-16,CN,Active
ACC0001602,CUST000390,Checking,2024-10-14,AE,Active
ACC0001603,CUST001576,Savings,2026-06-21,GB,Active
ACC0001604,CUST000970,Savings,2024-06-21,PK,Active
ACC0001605,CUST000238,Checking,2023-09-09,GB,Active
ACC0001606,CUST001513,Business,2025-02-01,IN,Active
ACC0001607,CUST001973,Savings,2024-07-27,IN,Active
ACC0001608,CUST000040,Savings,2025-05-10,SA,Closed
ACC0001609,CUST000496,Checking,2024-11-01,AE,Closed
ACC0001610,CUST001166,Savings,2024-11-24,PK,Active
ACC0001611,CUST000683,Checking,2026-05-25,US,Active
ACC0001612,CUST001291,Business,2025-11-18,NL,Active
ACC0001613,CUST000851,Savings,2024-05-30,SA,Active
ACC0001614,CUST001220,Business,2026-05-26,CN,Active
ACC0001615,CUST000595,Checking,2025-01-09,IN,Active
ACC0001616,CUST000818,Savings,2025-07-27,CN,Active
ACC0001617,CUST001210,Business,2024-12-06,SA,Active
ACC0001618,CUST001915,Business,2024-01-04,IN,Active
ACC0001619,CUST000474,Business,2026-05-23,PK,Active
ACC0001620,CUST001081,Checking,2025-05-22,NL,Active
ACC0001621,CUST001180,Savings,2025-07-05,CN,Active
ACC0001622,CUST000130,Savings,2024-06-15,NL,Active
ACC0001623,CUST001820,Savings,2024-05-30,US,Active
ACC0001624,CUST001013,Business,2025-11-26,FR,Active
ACC0001625,CUST000918,Business,2023-08-13,NL,Active
ACC0001626,CUST000042,Checking,2023-09-09,AE,Active
ACC0001627,CUST001487,Checking,2024-05-24,IN,Active
ACC0001628,CUST000704,Savings,2025-04-20,DE,Active
ACC0001629,CUST001039,Checking,2023-09-22,SA,Active
ACC0001630,CUST001861,Business,2024-06-18,FR,Active
ACC0001631,CUST001887,Business,2024-10-28,IN,Active
ACC0001632,CUST000268,Savings,2025-06-30,NL,Active
ACC0001633,CUST001965,Savings,2023-07-28,FR,Active
ACC0001634,CUST001630,Savings,2024-04-21,GB,Active
ACC0001635,CUST001273,Checking,2024-08-04,AE,Active
ACC0001636,CUST001414,Business,2024-05-24,US,Closed
ACC0001637,CUST001366,Savings,2026-01-28,GB,Active
ACC0001638,CUST000354,Checking,2025-07-06,GB,Active
ACC0001639,CUST001240,Savings,2025-10-24,US,Active
ACC0001640,CUST001625,Savings,2024-01-09,IN,Active
ACC0001641,CUST000621,Checking,2023-10-27,DE,Active
ACC0001642,CUST001140,Checking,2024-05-11,PK,Active
ACC0001643,CUST000734,Savings,2026-06-23,FR,Active
ACC0001644,CUST001386,Checking,2024-02-22,GB,Active
ACC0001645,CUST001695,Business,2025-04-11,PK,Active
ACC0001646,CUST001652,Checking,2023-10-22,FR,Active
ACC0001647,CUST000881,Checking,2024-03-17,SA,Active
ACC0001648,CUST000464,Checking,2024-12-13,CN,Active
ACC0001649,CUST000458,Savings,2024-08-09,AE,Frozen
ACC0001650,CUST000696,Savings,2025-12-09,PK,Active
ACC0001651,CUST001577,Business,2025-06-06,AE,Active
ACC0001652,CUST001835,Checking,2024-10-20,CN,Active
ACC0001653,CUST001237,Business,2026-05-23,US,Active
ACC0001654,CUST001446,Checking,2023-11-09,IN,Active
ACC0001655,CUST001636,Savings,2024-05-01,US,Active
ACC0001656,CUST001996,Checking,2024-06-13,SA,Active
ACC0001657,CUST001248,Checking,2024-06-23,CN,Active
ACC0001658,CUST000085,Business,2025-03-20,US,Active
ACC0001659,CUST000342,Business,2025-07-20,US,Active
ACC0001660,CUST001783,Checking,2024-07-05,FR,Active
ACC0001661,CUST000321,Business,2025-04-04,AE,Active
ACC0001662,CUST001450,Savings,2025-07-25,CN,Active
ACC0001663,CUST001020,Business,2024-02-25,US,Active
ACC0001664,CUST000315,Business,2023-12-19,FR,Active
ACC0001665,CUST000685,Checking,2025-03-09,US,Active
ACC0001666,CUST001737,Checking,2024-06-12,IN,Active
ACC0001667,CUST001985,Savings,2023-10-27,PK,Active
ACC0001668,CUST000502,Savings,2025-03-23,FR,Active
ACC0001669,CUST000587,Business,2025-05-27,GB,Active
ACC0001670,CUST000174,Savings,2025-02-28,FR,Active
ACC0001671,CUST001464,Savings,2024-08-31,FR,Active
ACC0001672,CUST001289,Business,2026-02-15,DE,Active
ACC0001673,CUST000310,Business,2024-11-04,NL,Active
ACC0001674,CUST001612,Checking,2023-12-22,GB,Active
ACC0001675,CUST001642,Savings,2024-11-10,NL,Active
ACC0001676,CUST001880,Savings,2024-06-25,IN,Active
ACC0001677,CUST001949,Business,2026-04-19,FR,Active
ACC0001678,CUST001932,Checking,2025-08-25,IN,Active
ACC0001679,CUST000298,Checking,2024-12-08,CN,Active
ACC0001680,CUST001932,Checking,2024-10-25,US,Active
ACC0001681,CUST000692,Savings,2024-10-18,NL,Active
ACC0001682,CUST001581,Checking,2024-10-07,NL,Active
ACC0001683,CUST000125,Savings,2023-08-26,PK,Active
ACC0001684,CUST001352,Business,2025-03-14,GB,Active
ACC0001685,CUST001848,Business,2026-05-13,PK,Active
ACC0001686,CUST001293,Business,2024-10-18,CN,Closed
ACC0001687,CUST001992,Savings,2025-10-10,NL,Active
ACC0001688,CUST000823,Business,2025-05-13,CN,Active
ACC0001689,CUST001789,Savings,2024-06-14,FR,Active
ACC0001690,CUST001862,Savings,2024-04-11,PK,Active
ACC0001691,CUST001693,Savings,2025-01-24,CN,Active
ACC0001692,CUST001250,Checking,2023-12-10,NL,Active
ACC0001693,CUST000913,Business,2025-02-26,DE,Active
ACC0001694,CUST001817,Business,2025-03-21,SA,Active
ACC0001695,CUST001614,Business,2024-06-04,IN,Active
ACC0001696,CUST001428,Savings,2025-10-10,NL,Closed
ACC0001697,CUST001588,Checking,2024-09-18,AE,Active
ACC0001698,CUST000172,Checking,2024-09-29,CN,Closed
ACC0001699,CUST000685,Savings,2023-08-03,GB,Active
ACC0001700,CUST001065,Business,2025-12-04,AE,Active
ACC0001701,CUST000437,Checking,2026-02-14,CN,Active
ACC0001702,CUST001130,Savings,2024-11-29,CN,Active
ACC0001703,CUST000697,Business,2023-09-23,GB,Active
ACC0001704,CUST000047,Checking,2023-09-24,CN,Closed
ACC0001705,CUST001213,Savings,2025-12-28,DE,Active
ACC0001706,CUST001704,Savings,2025-06-19,NL,Active
ACC0001707,CUST001034,Checking,2024-07-17,PK,Active
ACC0001708,CUST001723,Savings,2023-11-08,AE,Active
ACC0001709,CUST001284,Business,2024-06-01,FR,Closed
ACC0001710,CUST000253,Checking,2024-12-22,US,Active
ACC0001711,CUST000919,Savings,2024-07-15,SA,Active
ACC0001712,CUST001509,Checking,2023-09-30,IN,Active
ACC0001713,CUST000694,Checking,2025-09-24,SA,Active
ACC0001714,CUST001158,Business,2025-07-15,CN,Frozen
ACC0001715,CUST001729,Business,2025-09-23,DE,Active
ACC0001716,CUST000717,Savings,2023-09-22,AE,Active
ACC0001717,CUST001365,Business,2024-03-02,SA,Active
ACC0001718,CUST001377,Checking,2023-12-28,NL,Active
ACC0001719,CUST001064,Business,2025-09-24,DE,Active
ACC0001720,CUST000215,Savings,2025-01-05,CN,Active
ACC0001721,CUST001192,Checking,2024-03-22,FR,Active
ACC0001722,CUST000930,Checking,2025-07-17,GB,Closed
ACC0001723,CUST001457,Savings,2026-01-21,NL,Active
ACC0001724,CUST000167,Checking,2024-06-12,PK,Active
ACC0001725,CUST000870,Checking,2024-06-23,IN,Closed
ACC0001726,CUST000439,Savings,2026-06-16,US,Active
ACC0001727,CUST000756,Business,2023-08-03,CN,Active
ACC0001728,CUST000824,Business,2024-12-25,CN,Active
ACC0001729,CUST001062,Savings,2025-07-30,AE,Active
ACC0001730,CUST001196,Savings,2023-11-27,NL,Active
ACC0001731,CUST000901,Business,2023-07-28,IN,Closed
ACC0001732,CUST001498,Savings,2025-05-01,GB,Active
ACC0001733,CUST000295,Business,2023-12-04,GB,Active
ACC0001734,CUST000992,Business,2023-11-08,IN,Active
ACC0001735,CUST000264,Business,2024-03-01,CN,Active
ACC0001736,CUST001767,Business,2024-12-14,US,Active
ACC0001737,CUST001422,Checking,2025-12-31,IN,Active
ACC0001738,CUST000969,Checking,2024-11-12,GB,Active
ACC0001739,CUST001933,Business,2023-09-25,FR,Active
ACC0001740,CUST001887,Checking,2023-12-04,SA,Active
ACC0001741,CUST001745,Savings,2024-10-01,US,Active
ACC0001742,CUST000247,Savings,2026-06-09,SA,Active
ACC0001743,CUST000593,Checking,2025-12-18,CN,Active
ACC0001744,CUST000313,Checking,2026-01-10,FR,Active
ACC0001745,CUST000624,Savings,2025-03-01,AE,Active
ACC0001746,CUST000602,Savings,2025-12-19,PK,Active
ACC0001747,CUST001620,Checking,2025-07-23,GB,Active
ACC0001748,CUST001605,Business,2026-01-29,NL,Active
ACC0001749,CUST000099,Savings,2025-05-15,AE,Active
ACC0001750,CUST000441,Checking,2024-10-30,IN,Active
ACC0001751,CUST000004,Checking,2025-06-05,CN,Active
ACC0001752,CUST000714,Checking,2024-02-10,PK,Active
ACC0001753,CUST000855,Savings,2025-12-16,SA,Active
ACC0001754,CUST000634,Business,2025-06-27,IN,Active
ACC0001755,CUST001843,Savings,2024-01-26,NL,Active
ACC0001756,CUST000973,Business,2025-09-25,SA,Active
ACC0001757,CUST000271,Checking,2025-03-01,CN,Active
ACC0001758,CUST001303,Savings,2024-12-16,IN,Active
ACC0001759,CUST001366,Savings,2024-06-01,GB,Active
ACC0001760,CUST001774,Business,2025-07-08,FR,Active
ACC0001761,CUST000182,Business,2026-05-15,SA,Active
ACC0001762,CUST000838,Savings,2025-01-03,DE,Active
ACC0001763,CUST900023,Savings,2025-07-08,FR,Active
ACC0001764,CUST001107,Checking,2024-09-17,IN,Active
ACC0001765,CUST001507,Savings,2025-08-09,US,Active
ACC0001766,CUST001773,Checking,2023-11-19,PK,Active
ACC0001767,CUST001171,Business,2024-10-14,AE,Active
ACC0001768,CUST001149,Business,2024-10-22,US,Active
ACC0001769,CUST001318,Business,2023-08-26,US,Active
ACC0001770,CUST000394,Business,2024-11-26,CN,Active
ACC0001771,CUST001181,Checking,2025-03-20,SA,Active
ACC0001772,CUST001068,Checking,2023-08-08,IN,Active
ACC0001773,CUST001029,Checking,2024-06-14,US,Active
ACC0001774,CUST001348,Business,2025-06-14,GB,Active
ACC0001775,CUST001970,Checking,2026-03-06,AE,Closed
ACC0001776,CUST001611,Checking,2025-05-18,DE,Active
ACC0001777,CUST001699,Business,2023-09-11,SA,Active
ACC0001778,CUST000909,Checking,2026-03-20,CN,Active
ACC0001779,CUST001242,Savings,2026-05-19,NL,Active
ACC0001780,CUST001206,Checking,2024-12-07,IN,Active
ACC0001781,CUST001765,Checking,2025-09-05,FR,Active
ACC0001782,CUST000895,Checking,2024-05-18,NL,Active
ACC0001783,CUST000049,Business,2026-06-08,FR,Active
ACC0001784,CUST000782,Savings,2024-08-12,US,Active
ACC0001785,CUST000234,Checking,2026-01-25,CN,Active
ACC0001786,CUST000344,Savings,2025-01-14,GB,Active
ACC0001787,CUST000374,Savings,2024-08-02,US,Active
ACC0001788,CUST000315,Savings,2025-08-18,NL,Active
ACC0001789,CUST001389,Checking,2024-09-16,PK,Frozen
ACC0001790,CUST001258,Savings,2023-10-02,GB,Active
ACC0001791,CUST000055,Business,2025-06-26,PK,Active
ACC0001792,CUST000610,Savings,2024-08-06,US,Active
ACC0001793,CUST000655,Checking,2025-09-01,NL,Active
ACC0001794,CUST001828,Savings,2024-07-23,AE,Active
ACC0001795,CUST000769,Checking,2025-08-28,PK,Active
ACC0001796,CUST000414,Checking,2025-11-12,SA,Active
ACC0001797,CUST001200,Checking,2024-05-19,IN,Active
ACC0001798,CUST001041,Business,2025-10-17,NL,Active
ACC0001799,CUST001944,Checking,2024-06-14,AE,Active
ACC0001800,CUST000124,Savings,2024-09-19,IN,Active
ACC0001801,CUST900016,Savings,2026-03-30,US,Closed
ACC0001802,CUST000991,Checking,2025-06-14,NL,Active
ACC0001803,CUST001297,Checking,2024-09-01,PK,Frozen
ACC0001804,CUST000551,Business,2024-12-11,SA,Active
ACC0001805,CUST001382,Checking,2025-06-29,DE,Closed
ACC0001806,CUST001562,Business,2025-04-02,GB,Active
ACC0001807,CUST000623,Business,2026-04-11,NL,Active
ACC0001808,CUST000913,Checking,2025-10-31,CN,Active
ACC0001809,CUST000416,Checking,2025-02-07,FR,Active
ACC0001810,CUST001106,Checking,2023-12-12,DE,Active
ACC0001811,CUST001100,Savings,2024-07-07,CN,Active
ACC0001812,CUST000925,Checking,2026-05-11,PK,Active
ACC0001813,CUST001664,Savings,2024-08-02,SA,Active
ACC0001814,CUST000592,Business,2025-05-16,GB,Active
ACC0001815,CUST000001,Checking,2024-09-30,IN,Active
ACC0001816,CUST000559,Business,2023-09-13,AE,Active
ACC0001817,CUST001719,Business,2026-01-21,NL,Active
ACC0001818,CUST000719,Business,2024-01-13,DE,Active
ACC0001819,CUST001198,Business,2023-11-07,AE,Active
ACC0001820,CUST000093,Checking,2023-11-18,CN,Active
ACC0001821,CUST001153,Checking,2026-04-18,AE,Active
ACC0001822,CUST000183,Savings,2024-12-16,US,Active
ACC0001823,CUST001700,Checking,2025-10-15,CN,Active
ACC0001824,CUST000572,Savings,2026-06-08,DE,Active
ACC0001825,CUST001250,Business,2025-12-05,FR,Active
ACC0001826,CUST001810,Business,2025-09-16,FR,Active
ACC0001827,CUST001300,Savings,2024-04-05,IN,Active
ACC0001828,CUST000559,Checking,2026-03-13,FR,Active
ACC0001829,CUST000699,Checking,2024-01-29,IN,Active
ACC0001830,CUST001964,Business,2026-03-05,FR,Active
ACC0001831,CUST000032,Business,2025-10-10,GB,Active
ACC0001832,CUST001323,Checking,2024-10-17,SA,Active
ACC0001833,CUST000975,Checking,2023-10-04,PK,Active
ACC0001834,CUST001377,Checking,2025-05-10,NL,Active
ACC0001835,CUST001138,Business,2023-11-27,IN,Active
ACC0001836,CUST001561,Savings,2026-01-15,CN,Closed
ACC0001837,CUST000166,Business,2023-10-13,US,Active
ACC0001838,CUST001103,Checking,2025-10-18,IN,Closed
ACC0001839,CUST001376,Checking,2025-05-04,FR,Active
ACC0001840,CUST001990,Savings,2026-01-09,SA,Active
ACC0001841,CUST000733,Savings,2026-04-07,GB,Active
ACC0001842,CUST001718,Business,2024-07-04,PK,Active
ACC0001843,CUST000255,Savings,2025-08-10,FR,Active
ACC0001844,CUST001917,Checking,2024-09-02,IN,Active
ACC0001845,CUST000019,Checking,2026-06-16,PK,Active
ACC0001846,CUST001553,Savings,2025-03-30,FR,Closed
ACC0001847,CUST000392,Checking,2024-02-25,SA,Active
ACC0001848,CUST001280,Savings,2024-04-22,DE,Active
ACC0001849,CUST000479,Savings,2024-11-05,FR,Active
ACC0001850,CUST000075,Savings,2024-05-27,IN,Active
ACC0001851,CUST001852,Business,2024-02-27,SA,Active
ACC0001852,CUST000428,Checking,2024-01-16,DE,Active
ACC0001853,CUST001681,Business,2025-12-11,NL,Closed
ACC0001854,CUST000227,Savings,2025-12-06,SA,Active
ACC0001855,CUST001024,Savings,2024-02-17,GB,Active
ACC0001856,CUST001130,Checking,2025-04-08,SA,Active
ACC0001857,CUST001376,Business,2025-05-28,SA,Active
ACC0001858,CUST001157,Checking,2025-07-09,US,Active
ACC0001859,CUST001204,Checking,2024-02-29,US,Active
ACC0001860,CUST000260,Savings,2025-12-07,SA,Active
ACC0001861,CUST001752,Checking,2026-03-06,CN,Active
ACC0001862,CUST001492,Savings,2024-08-14,DE,Active
ACC0001863,CUST001736,Business,2024-10-04,PK,Active
ACC0001864,CUST001986,Business,2025-03-01,CN,Active
ACC0001865,CUST001258,Savings,2023-10-12,CN,Active
ACC0001866,CUST001808,Savings,2024-02-10,PK,Active
ACC0001867,CUST001920,Savings,2025-09-13,PK,Active
ACC0001868,CUST001748,Savings,2026-03-25,NL,Active
ACC0001869,CUST001729,Savings,2025-06-11,AE,Active
ACC0001870,CUST000249,Business,2025-01-06,CN,Active
ACC0001871,CUST000955,Savings,2025-12-31,FR,Active
ACC0001872,CUST001059,Checking,2025-03-27,DE,Active
ACC0001873,CUST000096,Savings,2024-12-13,NL,Active
ACC0001874,CUST001090,Savings,2024-08-06,FR,Active
ACC0001875,CUST000010,Savings,2025-05-17,DE,Active
ACC0001876,CUST000685,Checking,2025-03-14,SA,Active
ACC0001877,CUST001654,Checking,2023-12-21,DE,Active
ACC0001878,CUST001412,Savings,2023-10-07,US,Active
ACC0001879,CUST001878,Checking,2024-10-25,DE,Active
ACC0001880,CUST000336,Savings,2024-08-31,AE,Active
ACC0001881,CUST000128,Business,2023-10-11,US,Active
ACC0001882,CUST000057,Savings,2023-10-19,NL,Closed
